1164,1
3187,1
2382,1
1304,1
2198,1
3334,1
1255,2
460,1
100,1
2140,4
703,1
1483,1
2387,1
1931,2
3311,1
3245,1
1173,1
172,1
2949,1
1235,1
702,1
2709,1
332,1
1166,1
2294,1
1666,1
2068,5
998,1
1511,1
670,1
978,1
2598,1
604,1
1782,1
1397,1
3324,1
1167,2
886,1
3410,1
2067,1
523,1
2698,1
3185,1
3287,1
3259,1
405,1
301,1
325,1
1343,1
113,1
2799,1
2975,1
316,1
3192,1
659,1
2191,1
2046,1
2611,1
2302,1
869,1
2687,2
1297,1
3401,1
1572,1
2272,1
704,1
2276,1
3383,1
3314,1
1575,1
2615,2
2778,1
1270,1
826,1
2553,1
2127,1
2879,1
2575,2
656,1
423,1
2574,1
962,1
3341,1
3237,1
2319,1
877,1
2932,1
2702,1
992,1
1631,1
3130,1
99,1
3366,1
1454,2
195,1
227,2
2197,1
928,1
2924,1
673,2
2320,2
2594,1
2953,1
1791,1
1985,1
556,1
192,1
1084,1
2343,1
219,1
1951,1
2330,2
2016,1
3476,2
1873,1
2426,1
2261,1
1217,1
3267,1
814,1
2840,1
3376,1
1966,1
1628,1
2629,1
800,1
850,1
1474,1
804,1
939,1
3172,1
3004,1
1236,1
885,2
739,4
1163,1
980,1
808,1
1213,1
766,1
757,1
2711,1
671,1
3360,1
259,1
1566,1
2333,1
3348,1
2728,1
740,1
2321,1
235,1
80,1
462,1
1022,1
3095,1
938,1
2784,2
2257,1
1090,1
1866,1
3368,1
2105,1
2668,3
2207,1
1732,1
997,1
1121,1
2648,1
2431,27
3516,1
1361,1
3466,1
3178,1
1347,1
2212,1
1445,1
1971,1
1799,1
3087,1
1331,1
1440,1
1728,1
3515,2
3336,2
2985,1
1317,1
2854,1
2265,1
3310,1
1518,1
2743,2
1933,1
1444,1
2836,1
1400,1
1612,1
2189,1
107,1
3313,1
2055,1
3484,2
554,1
1366,1
2165,1
2378,1
988,1
1766,1
382,1
2860,1
1112,1
2209,1
2752,1
2259,1
2,2
1750,1
3414,1
2296,1
3293,1
1996,1
3236,1
655,1
357,1
2491,1
247,1
1492,1
2087,1
105,1
1578,1
489,1
1696,1
1887,1
2155,1
2590,1
3232,1
651,1
3449,1
360,3
2146,3
916,1
3450,1
2713,1
483,1
324,1
1756,1
1668,1
344,2
410,1
3431,1
1413,2
2147,1
1758,1
244,1
1104,1
1967,1
570,1
3540,1
1552,1
1551,1
3133,1
1412,1
3312,1
1410,1
2922,1
1922,1
315,1
1325,1
507,1
2566,1
1553,1
3464,1
3543,1
1043,1
6,1
2654,1
1044,1
3001,1
1515,1
456,1
1603,1
2851,1
1199,2
1601,1
288,1
1379,1
591,1
1935,1
1747,1
2004,1
2180,3
2203,2
1466,4
2401,1
971,1
3553,1
1632,1
2009,1
1228,2
1289,1
138,1
142,3
2984,3
1437,1
2857,2
1902,2
450,1
1481,1
1494,1
452,1
1737,1
3136,1
613,1
1667,1
1290,1
333,1
1885,1
254,1
2518,1
730,1
1354,1
28,1
1401,1
1362,1
124,1
3138,2
2863,5
1242,1
26,1
1726,3
2580,3
2289,1
350,1
240,1
2675,1
75,1
2907,1
3276,1
1210,1
2315,1
31,1
1917,1
1327,1
1168,1
2153,1
3352,1
1711,1
532,1
207,1
3538,1
27,1
323,1
2381,2
2739,1
3106,1
2913,1
3537,1
256,1
2221,1
3469,1
3253,1
2510,1
1710,2
226,2
74,2
2680,1
3280,1
1,1
707,1
2793,1
2750,1
1157,1
1832,1
535,1
1383,1
3519,1
2895,2
1703,9
159,130
1843,1
2237,112
480,31
491,1
3154,8
2864,4
946,1
2138,1
3382,1
415,14
793,1
1276,47
2508,1
3217,1
1712,2
3257,53
1480,5
3252,1
3122,2
209,21
1123,1
3206,5
3205,149
2517,4
3204,17
1280,4
3485,6
1573,85
3512,22
1923,3
479,81
1846,6
3488,34
2269,26
1074,9
3474,12
3400,14
635,2
588,3
149,10
482,2
935,2
2306,3
3243,11
876,11
3340,12
2696,1
1002,12
3403,15
1495,13
1679,12
3337,3
3467,17
975,1
1190,6
414,3
2166,2
2565,3
1023,2
2469,1
1284,1
3218,5
778,12
2934,1
1927,1
3251,3
2091,1
196,15
3231,1
1833,8
2175,2
2121,3
294,10
1912,2
3246,2
435,1
1425,5
1979,3
2801,1
1307,9
234,1
1046,2
2249,12
2420,5
993,1
3399,6
2066,1
1271,1
2972,4
2519,1
2470,1
3230,4
2298,1
1842,2
1424,1
2204,11
299,1
298,1
495,1
3518,5
1958,6
753,25
3160,8
3225,1
3159,1
1054,2
2450,1
3499,1
1259,1
3277,1
2768,2
212,2
3497,8
754,2
822,2
3097,2
2760,1
231,9
1241,23
2051,1
3209,1
2954,1
1482,1
3423,1
1266,1
2410,1
2421,4
3498,11
2734,3
3167,1
755,17
1788,5
2028,7
2251,4
2143,14
1940,1
3127,1
1285,2
1811,2
848,1
2568,7
547,1
2088,2
2935,3
251,4
692,1
830,2
2749,12
2372,4
2631,1
3263,1
156,2
3523,1
2326,3
252,2
796,1
2190,20
3224,9
3517,3
720,1
1969,6
60,1
1618,13
2254,5
3524,1
1876,1
954,4
3456,4
153,5
929,1
2451,4
2660,1
1396,1
377,2
1544,2
1542,1
2027,1
82,5
276,6
3140,2
1262,11
503,1
2883,2
2367,3
622,1
2962,5
642,1
1291,3
693,10
2437,1
1978,4
132,1
3227,9
2876,1
2937,3
3215,1
173,5
1593,1
1829,3
144,2
2079,1
2422,2
2775,1
2564,1
2493,1
318,2
1984,1
3145,2
1905,1
2971,1
2349,1
842,1
1319,5
54,2
1995,1
1178,3
1142,3
2678,1
17,4
3495,1
2499,1
3099,3
134,1
1130,11
109,11
1541,1
265,1
1981,1
3381,1
3339,4
574,2
2060,4
1835,2
817,2
1637,2
679,2
2492,1
721,4
3413,2
1110,6
119,10
1180,8
2255,4
48,4
3441,3
1300,3
3492,5
485,2
2071,1
281,5
3197,2
300,5
3379,1
3220,3
3502,1
1274,2
724,1
1620,2
165,1
2841,5
170,2
2556,1
434,4
1365,2
2765,1
2569,2
1545,2
2219,4
58,1
2297,1
1194,1
3505,1
1594,3
1202,4
644,3
825,4
2524,3
183,2
883,1
2015,16
1124,1
29,7
2727,1
214,1
392,1
2418,4
2038,3
562,3
2017,1
2942,6
3363,1
2454,1
3228,1
1314,1
3048,1
2988,9
3392,1
3162,3
1659,2
3412,1
3325,1
18,1
2053,1
2843,3
2512,1
1390,1
3070,3
3196,2
2117,2
610,1
39,1
3203,1
2571,2
972,1
3141,1
1386,1
87,2
2862,6
816,1
1880,2
2541,2
2106,3
1530,4
1533,5
2516,4
2141,4
24,4
2861,5
3398,4
2599,1
345,3
2137,3
512,1
1662,7
2077,3
2748,1
2075,4
1607,1
2994,3
595,3
2074,5
3288,4
1903,1
1185,3
594,1
3331,1
3132,3
3063,2
2523,6
1627,1
1161,1
2676,1
803,3
2920,1
2800,1
1342,10
909,1
2619,2
3100,5
2916,2
902,1
1982,1
949,1
2531,1
3270,4
628,2
649,4
1311,20
1491,1
1346,1
2544,14
2458,1
117,2
581,1
824,9
1000,3
3534,1
2034,1
841,1
1414,1
611,1
1853,1
81,1
255,8
444,1
630,6
3055,1
2238,1
1348,14
1189,1
2644,1
3000,1
1839,1
2570,3
838,3
2726,2
1993,2
1937,1
2839,1
895,2
2152,1
1652,1
2526,4
3286,1
1599,4
1179,6
829,11
2961,1
2449,1
1526,4
2933,3
3007,3
2070,1
843,1
3390,1
1263,4
2886,5
1176,3
1019,1
2014,1
1790,1
155,1
1759,1
2513,2
2419,1
1655,2
3244,1
665,1
1151,1
3161,11
839,2
2182,5
2609,1
1579,4
840,1
2759,1
1990,1
3177,1
3199,1
1596,1
3323,1
1129,2
1643,1
2735,1
713,1
3068,4
855,1
1707,1
1589,4
906,1
2303,8
1680,1
2944,3
1915,1
2761,2
3248,1
1636,8
2478,1
285,1
3116,1
1580,1
871,1
2371,3
1244,1
2520,5
1514,1
586,1
1147,2
585,2
424,3
1837,2
2347,2
1588,1
2471,1
1374,1
1335,5
618,3
621,3
2632,1
2732,4
2705,1
2270,1
2572,1
215,3
506,1
2304,4
2140,1
1931,3
604,1
3324,7
2272,1
704,3
423,1
673,1
2594,6
2330,2
939,1
3172,1
2728,4
462,9
3095,1
2784,1
2668,1
3178,1
2265,1
2189,4
1887,3
507,3
1935,2
613,2
1667,2
1885,1
254,7
28,1
1362,1
3138,29
1242,4
26,2
1726,4
2580,3
350,3
2153,1
2381,1
2739,2
402,5
601,4
2542,15
55,21
631,10
599,5
782,1
248,5
2957,1
3526,1
2400,1
1819,1
1434,1
1817,1
2600,1
1950,2
1322,6
3157,6
73,4
3319,5
1606,4
3153,3
217,4
1635,12
530,4
1052,3
2370,2
199,1
425,1
2707,1
1031,4
832,1
3436,1
2430,2
629,3
1062,1
1647,2
667,4
1159,4
2111,10
1870,2
624,4
338,1
2618,1
2543,1
652,1
349,1
2339,1
1222,1
2167,3
3458,1
1033,1
646,1
3510,9
25,1
355,1
335,1
513,8
600,9
1629,1
477,1
1889,1
1576,4
1869,14
340,4
3266,1
1638,1
3212,1
706,1
912,2
2256,1
3213,1
555,1
1877,1
2163,1
2577,1
694,1
3156,1
3219,1
458,2
1663,2
2899,1
529,3
890,1
1032,1
2945,4
3131,5
453,5
378,1
1664,1
3112,7
385,1
3304,1
1334,6
1073,1
1780,1
1229,1
76,1
798,1
1125,1
2772,1
3102,1
3058,1
2663,1
2798,1
742,1
3169,1
1723,13
3084,1
2266,1
2847,2
3110,2
1122,1
1432,3
160,6
2737,1
969,1
549,1
3415,3
37,4
2394,3
669,1
898,1
44,3
2551,2
2645,2
1486,3
973,2
3295,1
1462,4
959,4
433,1
1602,1
2355,1
2897,3
2699,1
1463,2
792,2
3343,2
1502,1
200,1
143,1
2642,3
1160,2
1674,1
1653,1
548,1
1417,1
2791,1
1086,1
3094,1
3406,1
2662,1
279,2
2719,1
2388,1
2040,1
3174,1
396,1
3242,1
1326,5
572,16
2943,4
148,1
1568,2
359,1
1075,4
1132,1
3554,2
282,5
1203,1
409,1
1135,1
2641,1
2236,1
1704,6
1697,13
1512,13
3490,7
3473,5
1716,3
1699,2
2832,4
1513,3
1724,3
952,12
2291,10
2230,7
533,8
1308,4
3416,3
3460,9
3042,1
2952,1
3028,1
3038,3
2831,1
2827,1
3033,1
3034,1
3029,1
3035,1
3041,1
3039,1
2824,1
3032,1
2817,2
3031,1
3037,1
2819,2
2818,3
2826,1
2820,2
2828,1
2821,3
2816,6
3043,1
3030,5
2830,1
2823,1
2825,1
2829,1
2822,1
3036,1
1534,1
1535,1
3044,1
3040,1
1523,3
3200,3
3328,5
1769,3
1243,4
2509,1
2976,2
2078,2
970,2
42,1
896,1
457,1
834,1
358,1
2012,2
3005,4
2374,2
934,3
567,1
668,2
1158,1
627,3
2593,6
3509,3
2522,1
1091,1
3297,2
2085,2
2205,5
1118,1
752,1
3056,1
1283,1
1571,1
557,1
59,1
1569,1
597,2
468,2
566,1
2888,1
3354,1
239,1
1393,6
1458,1
3111,1
1970,7
2881,5
2878,3
1369,2
1225,1
1061,1
3429,2
386,1
2260,1
233,1
2919,2
3186,2
514,1
598,1
339,1
3327,1
342,1
1525,2
1698,2
1524,2
2373,2
1063,1
2853,1
1539,1
2525,1
1184,2
1604,4
582,2
2139,2
1079,1
145,3
1617,1
1960,1
3210,1
1069,1
3386,1
2329,1
3121,1
3528,1
266,1
2118,1
3533,1
337,1
1111,1
1055,1
1120,1
454,1
2790,1
2267,1
887,1
2013,1
897,1
2113,1
2002,1
216,1
3180,1
1298,1
72,1
583,1
3269,1
1037,1
1153,1
3426,1
3432,1
1507,1
3017,1
857,2
336,1
2588,1
2262,1
1169,1
1067,1
1249,2
1591,1
1490,1
2581,1
3026,1
2171,1
2674,1
1742,1
536,1
1646,1
2380,2
2184,2
1305,1
2369,1
2402,1
3506,1
2977,1
2682,1
2809,1
2990,1
1232,1
7,1
4,1
3170,1
3164,1
3455,1
442,1
2859,1
1339,1
509,2
1025,3
1418,2
3303,1
1988,1
2815,1
1363,2
1748,2
264,1
3478,1
2217,1
38,1
3547,1
3447,1
1760,1
314,1
777,1
3211,1
1378,1
413,1
269,1
3549,1
3158,1
596,1
2835,1
1420,1
2109,1
2210,1
2268,1
2871,1
983,1
341,1
831,1
2081,1
353,1
1669,1
2348,1
381,1
1029,1
3322,1
3470,1
3214,1
862,1
3315,1
2498,1
1106,1
1994,1
3066,1
223,1
569,1
3437,5
2998,3
1245,1
1476,1
2086,1
2445,1
221,1
1392,1
2133,1
2885,1
1309,1
3091,1
1754,1
1345,1
77,1
361,1
2414,1
2578,3
1265,1
1640,2
1250,1
2331,2
1137,1
725,1
1109,1
2554,1
487,1
612,1
2149,1
2548,1
3428,1
625,1
675,1
3298,2
1752,2
232,3
989,1
1004,1
947,5
3179,1
3139,2
1233,1
427,1
2910,1
1219,2
111,6
1879,1
169,1
1498,1
237,2
3442,1
1030,1
1239,1
2112,1
729,1
856,1
461,1
727,1
157,1
3326,1
2803,1
863,1
1370,1
1177,1
2005,1
2887,2
2366,1
3089,1
3260,1
2992,12
2413,1
3556,3
2442,1
2364,1
2123,1
3083,6
789,3
2443,1
1584,1
981,1
726,2
146,2
486,1
3064,2
2295,1
3134,1
2176,1
3555,1
1134,2
3557,7
2063,5
1133,1
2193,1
891,2
3353,1
62,1
3347,1
2379,1
1709,1
1634,1
636,1
894,1
488,1
1630,1
1585,1
1497,1
1238,1
2846,1
96,1
2408,1
3168,1
118,1
2395,1
3135,1
2855,2
21,1
2185,1
2188,7
2082,1
1613,2
2116,2
2628,2
3176,1
1398,3
2132,1
1336,3
1888,3
352,1
1076,1
346,1
1934,1
1893,1
1687,1
2181,5
3234,1
1021,1
1103,1
1586,1
497,2
3183,1
1499,1
1852,1
2914,1
1416,1
2271,1
1257,1
2866,1
432,1
2409,1
174,1
2223,1
568,3
2104,1
1891,1
3015,1
3535,1
1154,2
867,2
2043,2
1049,2
765,1
102,1
1246,1
748,1
2183,2
1035,2
1641,1
403,1
3018,1
865,3
2226,1
40,1
3075,1
1546,4
367,1
1195,1
3022,3
844,1
2065,1
3349,1
3530,1
3120,1
543,1
3023,1
2591,1
2455,1
56,1
1658,1
3241,1
3459,1
1983,1
2073,1
2488,1
1968,1
2547,1
1894,1
502,1
1845,1
1275,1
2475,1
2729,6
3065,3
1251,1
1621,1
3393,2
2744,2
2528,1
3108,3
1247,1
3511,1
2741,1
2579,1
1657,1
2327,1
663,1
3305,1
1713,2
180,1
1240,1
616,1
538,1
1577,2
2438,1
2439,6
2667,1
1013,1
511,1
527,4
1156,2
958,1
3321,2
1816,2
1155,1
2725,1
1253,1
2701,1
2740,1
2607,2
2280,1
2334,6
120,1
1399,1
178,5
372,2
1689,1
371,1
121,1
575,2
1693,3
163,6
905,1
648,1
2700,2
3380,1
1856,1
1131,1
827,5
2208,1
2716,1
2724,1
2940,1
2991,1
2135,1
228,1
714,1
68,1
3493,1
647,1
1678,1
2206,1
546,1
3189,1
1675,1
3477,1
2757,1
1405,2
634,1
1936,1
3405,1
763,1
1855,1
1014,1
2783,1
3093,1
1064,1
821,1
603,1
2731,1
3265,1
2764,1
2533,1
1957,1
3411,1
3006,1
1136,2
250,1
249,1
2125,2
681,1
1854,1
779,1
2045,3
1510,1
2865,1
162,2
1272,1
204,1
1407,1
735,1
